ID,Make,Model,Year,Trim,Description,Class,URL,Body type,Length (in),Width (in),Height (in),Wheelbase (in),Curb weight (lbs),Gross weight (lbs),Cylinders,Horsepower (HP),Valves,Valve timing,Drive type,Transmission,Engine type,Fuel type,Fuel tank capacity (gal),EPA mileage (mpg),Front head room (in),Front hip room (in),Front leg room (in),Front shoulder room (in),Rear head room (in),Rear hip room (in),Rear leg room (in),Rear shoulder room (in),Cargo capacity (cu ft)
176,Lexus,IS,2011,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2011/oem/2011_lexus_is-250-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3814,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
177,Lexus,IS,2011,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2011/oem/2011_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.4,3527,4500,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 20/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
178,Lexus,IS,2011,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2011/oem/2011_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.4,3703,,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 18/25 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
179,Lexus,IS,2011,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2011/oem/2011_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3880,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 20/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
180,Lexus,IS,2011,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2011/oem/2011_lexus_is-f_sedan_base_fq_oem_2_400.jpg,Sedan,183.5,71.5,55.7,107.4,3780,4660,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
181,Lexus,IS,2012,IS 250 - Sedan,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2012/oem/2012_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,55.7,107.5,3455,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.2, 19/28 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
182,Lexus,IS,2012,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2012/oem/2012_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,55.7,107.5,3435,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
183,Lexus,IS,2012,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2012/oem/2012_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.3,107.5,3651,,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 20/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
184,Lexus,IS,2012,IS 250 C - Convertible,(2.5L V6 6-speed Manual)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2012/oem/2012_lexus_is-350-c_convertible_base_fq_oem_2_400.jpg,Convertible,182.4,70.9,55.7,107.5,3840,,V6,204,24, Variable, Rear wheel drive , 6-speed manual, Gas, Premium unleaded (required),17.2, 19/28 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
185,Lexus,IS,2012,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2012/oem/2012_lexus_is-350-c_convertible_base_fq_oem_2_400.jpg,Convertible,182.5,70.9,55.7,107.5,3836,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
186,Lexus,IS,2012,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2012/oem/2012_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,55.7,107.5,3527,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 19/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
187,Lexus,IS,2012,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2012/oem/2012_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.3,107.5,3703,,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 18/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
188,Lexus,IS,2012,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2013/oem/2013_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3880,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 19/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
189,Lexus,IS,2012,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2012/oem/2012_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
190,Lexus,IS,2013,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2013/evox/2013_lexus_is-250_sedan_base_pr_evox_1_400.jpg,Sedan,180.3,70.9,56.1,107.5,3435,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/30 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
191,Lexus,IS,2013,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2013/evox/2013_lexus_is-250_sedan_base_pr_evox_1_400.jpg,Sedan,180.3,70.9,56.7,107.5,3651,,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 21/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
192,Lexus,IS,2013,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2013/evox/2013_lexus_is-250-c_convertible_base_pr_evox_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3806,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
193,Lexus,IS,2013,IS 350 - Sedan,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2013/oem/2013_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.5,3527,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 19/27 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
194,Lexus,IS,2013,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2013/oem/2013_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,180.3,70.9,56.1,107.5,3703,,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.1, 19/26 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13
195,Lexus,IS,2013,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2013/oem/2013_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3872,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 19/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
196,Lexus,IS,2013,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2013/oem/2013_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
197,Lexus,IS,2014,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2014/oem/2014_lexus_is-250_sedan_base_fq_oem_3_400.jpg,Sedan,183.7,,56.3,110.2,3461,4630,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 21/30 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
198,Lexus,IS,2014,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2014/oem/2014_lexus_is-250_sedan_base_fq_oem_3_400.jpg,Sedan,183.7,,56.3,110.2,3649,4685,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 20/27 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
199,Lexus,IS,2014,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,,Convertible,182.5,70.9,55.7,107.5,3806,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
200,Lexus,IS,2014,IS 350 - Sedan,(3.5L V6 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2014/oem/2014_lexus_is-350_sedan_base_fq_oem_11_400.jpg,Sedan,183.7,71.3,56.3,110.2,3593,4630,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
201,Lexus,IS,2014,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2014/oem/2014_lexus_is-350_sedan_base_fq_oem_11_400.jpg,Sedan,183.7,71.3,56.3,110.2,3737,4735,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
202,Lexus,IS,2014,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2013/oem/2013_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3872,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 19/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
203,Lexus,IS,2014,IS F - Sedan,(5.0L V8 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-f/2013/oem/2013_lexus_is-f_sedan_base_fq_oem_1_400.jpg,Sedan,183.5,71.5,55.7,107.5,3780,,V8,416,32, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),16.9, 16/23 mpg,37.2,54.1,43.9,54.4,36.7,53.7,30.6,52.7,13.3
204,Lexus,IS,2015,IS 250 - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2015/oem/2015_lexus_is-250_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3461,4630,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 21/30 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
205,Lexus,IS,2015,IS 250 - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2015/oem/2015_lexus_is-250_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3649,4685,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 20/27 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
206,Lexus,IS,2015,IS 250 Crafted Line - Sedan,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2015/oem/2015_lexus_is-250_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,,4630,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 21/30 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
207,Lexus,IS,2015,IS 250 Crafted Line - Sedan,(2.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250/2015/oem/2015_lexus_is-250_sedan_crafted-line_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,,4685,V6,204,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 20/27 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
208,Lexus,IS,2015,IS 250 C - Convertible,(2.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-250-c/2015/evox/2015_lexus_is-250-c_convertible_base_pr_evox_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3806,,V6,204,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 21/30 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
209,Lexus,IS,2015,IS 350 - Sedan,(3.5L V6 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2015/oem/2015_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3593,4630,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
210,Lexus,IS,2015,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2015/oem/2015_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3737,4735,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
211,Lexus,IS,2015,IS 350 C - Convertible,(3.5L V6 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350-c/2013/oem/2013_lexus_is-350-c_convertible_base_fq_oem_1_400.jpg,Convertible,182.5,70.9,55.7,107.5,3872,,V6,306,24, Variable, Rear wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.2, 19/27 mpg,38.3,54.3,44.1,54.2,36.1,43.3,25.9,44.7,10.8
212,Lexus,IS,2016,IS 200t - Sedan,(2.0L 4-cyl. Turbo 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-200t/2016/oem/2016_lexus_is-200t_sedan_base_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3583,4630,I4,241,16, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 22/33 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
213,Lexus,IS,2016,IS 300 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2016/oem/2016_lexus_is-300_sedan_base_fq_oem_6_400.jpg,Sedan,183.7,71.3,56.3,110.2,3737,4686,V6,255,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
214,Lexus,IS,2016,IS 350 - Sedan,(3.5L V6 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2016/oem/2016_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3593,4630,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
215,Lexus,IS,2016,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2016/oem/2016_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,183.7,71.3,56.3,110.2,3737,4686,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,13.8
216,Lexus,IS,2017,IS 200t - Sedan,(2.0L 4-cyl. Turbo 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-200t/2017/oem/2017_lexus_is-200t_sedan_base_fq_oem_2_400.jpg,Sedan,184.3,71.3,56.3,110.2,3583,4630,I4,241,16, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 22/32 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,10.8
217,Lexus,IS,2017,IS 300 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-300/2017/oem/2017_lexus_is-300_sedan_base_fq_oem_1_400.jpg,Sedan,184.3,71.3,56.3,110.2,3737,4686,V6,255,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,10.8
218,Lexus,IS,2017,IS 350 - Sedan,(3.5L V6 8-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2017/oem/2017_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,184.3,71.3,56.3,110.2,3593,4630,V6,306,24, Variable, Rear wheel drive , 8-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/28 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,10.8
219,Lexus,IS,2017,IS 350 - Sedan,(3.5L V6 AWD 6-speed Automatic)                     ,Compact car,https://media.ed.edmunds-media.com/lexus/is-350/2017/oem/2017_lexus_is-350_sedan_base_fq_oem_1_400.jpg,Sedan,184.3,71.3,56.3,110.2,3737,4686,V6,306,24, Variable, All wheel drive , 6-speed shiftable automatic, Gas, Premium unleaded (required),17.4, 19/26 mpg,38.2,54.3,44.8,55.9,36.9,54,32.2,53.4,10.8
220,Lexus,LFA,2012,Base - Coupe,(4.8L V10 6-speed Automated Manual)                     ,Supercar,https://media.ed.edmunds-media.com/lexus/lfa/2012/oem/2012_lexus_lfa_coupe_base_fq_oem_1_400.jpg,Coupe,177.4,74.6,48,102.6,,,V10,552,40, Variable, Rear wheel drive , 6-speed automated manual, Gas, Premium unleaded (required),19.3, 11/16 mpg,,,,,,,,,
221,Lexus,LS,1990,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1990/oem/1990_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,71.7,55.3,110.8,3759,,V8,250,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 16/22 mpg,38.6,57.5,43.8,57.1,36.8,57.4,34.3,56.3,14.4
222,Lexus,LS,1991,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1990/oem/1990_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,198.7,71.7,55.3,110.8,,,V8,250,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 16/21 mpg,,,,,,,,,
223,Lexus,LS,1992,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1990/oem/1990_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,71.7,55.3,110.8,3759,,V8,250,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 16/21 mpg,38.6,57.5,43.8,57.1,36.8,57.4,34.3,56.3,14.4
224,Lexus,LS,1993,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1993/oem/1993_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,55.7,110.8,3858,,V8,250,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.4, 16/22 mpg,38.6,57.5,43.8,57.1,36.8,57.4,34.3,56.3,13.4
225,Lexus,LS,1994,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1994/oem/1994_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,55.7,110.8,3859,,V8,250,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 16/22 mpg,38.6,,43.8,57.1,36.8,,34.3,56.3,13.4
226,Lexus,LS,1995,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1995/oem/1995_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,55.7,112.2,3650,,V8,260,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 17/23 mpg,38.9,,43.8,,36.9,,36.9,,14.9
227,Lexus,LS,1996,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1996/oem/1996_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,55.7,110.8,3858,,V8,260,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.4, 17/24 mpg,38.6,57.5,43.8,57.1,36.8,57.4,34.3,56.3,13.4
228,Lexus,LS,1997,LS 400 - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1997/oem/1997_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,56.5,112.2,3726,,V8,260,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 17/23 mpg,38.9,57.1,47.3,57.9,36.9,56.7,36.9,57.1,13.9
229,Lexus,LS,1997,LS 400 Coach - Sedan,(4.0L V8 4-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1997/oem/1997_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,56.5,112.2,3726,,V8,260,,, Rear wheel drive , 4-speed automatic, Gas, Regular unleaded,22.5, 17/23 mpg,38.9,57.1,47.3,57.9,36.9,56.7,36.9,57.1,13.9
230,Lexus,LS,1998,LS 400 - Sedan,(4.0L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1998/oem/1998_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,56.5,112.2,3890,4945,V8,290,,, Rear wheel drive , 5-speed automatic, Gas, Regular unleaded,22.5, 17/23 mpg,39,57.1,43.7,57.9,36.9,56.7,36.9,57.1,13.9
231,Lexus,LS,1999,LS 400 - Sedan,(4.0L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/1998/oem/1998_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,56.5,112.2,3890,,V8,290,,, Rear wheel drive , 5-speed automatic, Gas, Regular unleaded,22.5, 16/23 mpg,38.9,57.1,43.7,57.9,36.9,56.7,36.9,57.1,13.9
232,Lexus,LS,2000,LS 400 - Sedan,(4.0L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-400/2000/oem/2000_lexus_ls-400_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,56.5,112.2,3890,4945,V8,290,,, Rear wheel drive , 5-speed automatic, Gas, Regular unleaded,21.9, 16/23 mpg,38.9,57.1,43.7,57.9,36.9,56.7,36.9,57.1,13.4
233,Lexus,LS,2001,LS 430 - Sedan,(4.3L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2001/oem/2001_lexus_ls-430_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,57.9,115.2,3955,,V8,290,32, Variable, Rear wheel drive , 5-speed automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,39.6,56.7,44,58.3,38,57.3,37.7,58.2,20.2
234,Lexus,LS,2002,LS 430 - Sedan,(4.3L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2002/oem/2002_lexus_ls-430_sedan_base_fq_oem_2_400.jpg,Sedan,196.7,72,58.7,115.2,3955,5140,V8,290,32, Variable, Rear wheel drive , 5-speed automatic, Gas, Premium unleaded (required),22.2, 16/23 mpg,39.6,56.7,44,58.3,38,57.3,37.6,58.2,20.2
235,Lexus,LS,2003,LS 430 - Sedan,(4.3L V8 5-speed Automatic)                     ,Full-size car,https://media.ed.edmunds-media.com/lexus/ls-430/2003/oem/2003_lexus_ls-430_sedan_base_fq_oem_1_400.jpg,Sedan,196.7,72,58.7,115.2,3955,5140,V8,290,32, Variable, Rear wheel drive , 5-speed automatic, Gas, Premium unleaded (required),22.2, 17/23 mpg,39.6,56.7,44,58.3,38,57.3,37.6,58.2,20.2
